vrFragment_trace.txt_vr_frag_thput_mbps,0.154,1.959,0.759
vrFragment_trace.txt_vr_burst_thput_mbps,5.142,0.374,0.573
vrFragment_trace.txt_vr_frag_time,36.166,0.344,0.762
vrFragment_trace.txt_vr_burst_time,35.921,0.37,0.815
delay_trace.txt_dl_delay,10.656,0.19,0.116
vrFragment_trace.txt_vr_frag_thput_mbps,0.156,1.91,0.726
vrFragment_trace.txt_vr_burst_thput_mbps,4.359,0.39,0.725
vrFragment_trace.txt_vr_frag_time,33.381,0.324,0.819
vrFragment_trace.txt_vr_burst_time,31.139,0.359,0.874
delay_trace.txt_dl_delay,6.594,0.19,0.574
vrFragment_trace.txt_vr_frag_thput_mbps,0.158,1.51,0.691
vrFragment_trace.txt_vr_burst_thput_mbps,4.437,0.374,0.707
vrFragment_trace.txt_vr_frag_time,33.724,0.353,0.828
vrFragment_trace.txt_vr_burst_time,37.563,0.382,0.812
delay_trace.txt_dl_delay,4.737,0.189,0.817
vrFragment_trace.txt_vr_frag_thput_mbps,0.151,1.624,0.72
vrFragment_trace.txt_vr_burst_thput_mbps,4.431,0.393,0.711
vrFragment_trace.txt_vr_frag_time,29.93,0.376,0.855
vrFragment_trace.txt_vr_burst_time,29.977,0.395,0.876
delay_trace.txt_dl_delay,4.567,0.2,0.828
vrFragment_trace.txt_vr_frag_thput_mbps,0.109,0.662,0.804
vrFragment_trace.txt_vr_burst_thput_mbps,3.534,0.321,0.807
vrFragment_trace.txt_vr_frag_time,25.764,0.312,0.893
vrFragment_trace.txt_vr_burst_time,27.302,0.325,0.879
delay_trace.txt_dl_delay,4.17,0.24,0.855
vrFragment_trace.txt_vr_frag_thput_mbps,0.103,0.494,0.803
vrFragment_trace.txt_vr_burst_thput_mbps,3.536,0.319,0.806
vrFragment_trace.txt_vr_frag_time,25.462,0.297,0.893
vrFragment_trace.txt_vr_burst_time,25.786,0.319,0.89
delay_trace.txt_dl_delay,4.379,0.249,0.84
