vrFragment_trace.txt_vr_frag_thput_mbps,0.077,0.453,0.927
vrFragment_trace.txt_vr_burst_thput_mbps,6.815,0.553,0.43
vrFragment_trace.txt_vr_frag_time,110.599,0.775,-0.51
vrFragment_trace.txt_vr_burst_time,112.588,0.831,-0.497
delay_trace.txt_dl_delay,10.069,0.461,0.335
vrFragment_trace.txt_vr_frag_thput_mbps,0.083,0.519,0.888
vrFragment_trace.txt_vr_burst_thput_mbps,5.611,0.632,0.644
vrFragment_trace.txt_vr_frag_time,82.97,0.706,-0.064
vrFragment_trace.txt_vr_burst_time,85.247,0.819,-0.08
delay_trace.txt_dl_delay,8.091,0.453,0.51
vrFragment_trace.txt_vr_frag_thput_mbps,0.096,0.524,0.859
vrFragment_trace.txt_vr_burst_thput_mbps,4.294,0.473,0.778
vrFragment_trace.txt_vr_frag_time,55.185,0.538,0.437
vrFragment_trace.txt_vr_burst_time,56.373,0.689,0.432
delay_trace.txt_dl_delay,5.931,0.302,0.723
vrFragment_trace.txt_vr_frag_thput_mbps,0.112,0.592,0.799
vrFragment_trace.txt_vr_burst_thput_mbps,4.314,0.471,0.77
vrFragment_trace.txt_vr_frag_time,41.968,0.822,0.756
vrFragment_trace.txt_vr_burst_time,41.418,0.832,0.771
delay_trace.txt_dl_delay,5.257,0.362,0.854
vrFragment_trace.txt_vr_frag_thput_mbps,0.109,0.482,0.788
vrFragment_trace.txt_vr_burst_thput_mbps,4.337,0.487,0.756
vrFragment_trace.txt_vr_frag_time,31.879,0.511,0.863
vrFragment_trace.txt_vr_burst_time,32.957,0.577,0.857
delay_trace.txt_dl_delay,5.438,0.379,0.824
vrFragment_trace.txt_vr_frag_thput_mbps,0.104,0.396,0.792
vrFragment_trace.txt_vr_burst_thput_mbps,4.243,0.492,0.782
vrFragment_trace.txt_vr_frag_time,30.743,0.56,0.875
vrFragment_trace.txt_vr_burst_time,33.453,0.634,0.86
delay_trace.txt_dl_delay,5.646,0.464,0.822
