vrFragment_trace.txt_vr_frag_thput_mbps,0.341,5.912,-0.077
vrFragment_trace.txt_vr_burst_thput_mbps,6.062,0.767,0.641
vrFragment_trace.txt_vr_frag_time,58.213,0.55,0.661
vrFragment_trace.txt_vr_burst_time,61.601,0.578,0.646
delay_trace.txt_dl_delay,9.648,0.76,0.59
vrFragment_trace.txt_vr_frag_thput_mbps,0.247,3.027,0.375
vrFragment_trace.txt_vr_burst_thput_mbps,5.681,0.727,0.678
vrFragment_trace.txt_vr_frag_time,38.854,0.515,0.84
vrFragment_trace.txt_vr_burst_time,40.575,0.524,0.827
delay_trace.txt_dl_delay,7.232,0.512,0.733
vrFragment_trace.txt_vr_frag_thput_mbps,0.233,2.701,0.445
vrFragment_trace.txt_vr_burst_thput_mbps,5.63,0.749,0.661
vrFragment_trace.txt_vr_frag_time,39.462,0.491,0.825
vrFragment_trace.txt_vr_burst_time,37.401,0.557,0.849
delay_trace.txt_dl_delay,6.685,0.392,0.743
vrFragment_trace.txt_vr_frag_thput_mbps,0.221,2.612,0.488
vrFragment_trace.txt_vr_burst_thput_mbps,5.607,0.795,0.683
vrFragment_trace.txt_vr_frag_time,35.625,0.48,0.855
vrFragment_trace.txt_vr_burst_time,39.226,0.507,0.84
delay_trace.txt_dl_delay,6.087,0.401,0.794
vrFragment_trace.txt_vr_frag_thput_mbps,0.149,0.851,0.702
vrFragment_trace.txt_vr_burst_thput_mbps,4.513,0.573,0.771
vrFragment_trace.txt_vr_frag_time,30.608,0.398,0.88
vrFragment_trace.txt_vr_burst_time,31.213,0.408,0.876
delay_trace.txt_dl_delay,5.597,0.406,0.812
vrFragment_trace.txt_vr_frag_thput_mbps,0.13,0.846,0.756
vrFragment_trace.txt_vr_burst_thput_mbps,4.302,0.54,0.782
vrFragment_trace.txt_vr_frag_time,29.519,0.392,0.884
vrFragment_trace.txt_vr_burst_time,30.246,0.408,0.881
delay_trace.txt_dl_delay,5.565,0.415,0.814
