vrFragment_trace.txt_vr_frag_thput_mbps,0.102,0.773,0.871
vrFragment_trace.txt_vr_burst_thput_mbps,7.999,1.353,0.423
vrFragment_trace.txt_vr_frag_time,108.675,0.746,-0.324
vrFragment_trace.txt_vr_burst_time,114.412,0.749,-0.42
delay_trace.txt_ul_delay,8.791,0.335,-0.107
delay_trace.txt_dl_delay,11.697,0.715,0.146
vrFragment_trace.txt_vr_frag_thput_mbps,0.099,0.61,0.868
vrFragment_trace.txt_vr_burst_thput_mbps,6.25,0.935,0.648
vrFragment_trace.txt_vr_frag_time,39.75,0.575,0.825
vrFragment_trace.txt_vr_burst_time,39.909,0.577,0.827
delay_trace.txt_ul_delay,7.141,0.317,0.322
delay_trace.txt_dl_delay,7.858,0.763,0.717
vrFragment_trace.txt_vr_frag_thput_mbps,0.11,0.673,0.823
vrFragment_trace.txt_vr_burst_thput_mbps,5.377,0.748,0.709
vrFragment_trace.txt_vr_frag_time,34.806,0.594,0.85
vrFragment_trace.txt_vr_burst_time,35.751,0.627,0.846
delay_trace.txt_ul_delay,6.623,0.277,0.425
delay_trace.txt_dl_delay,6.489,0.557,0.752
vrFragment_trace.txt_vr_frag_thput_mbps,0.109,0.607,0.819
vrFragment_trace.txt_vr_burst_thput_mbps,4.868,0.638,0.75
vrFragment_trace.txt_vr_frag_time,32.62,0.552,0.861
vrFragment_trace.txt_vr_burst_time,33.261,0.587,0.859
delay_trace.txt_ul_delay,6.45,0.271,0.421
delay_trace.txt_dl_delay,6.347,0.546,0.766
