vrFragment_trace.txt_vr_frag_thput_mbps,0.22,2.087,0.479
vrFragment_trace.txt_vr_burst_thput_mbps,9.108,1.586,0.389
vrFragment_trace.txt_vr_frag_time,97.023,1.915,-0.052
vrFragment_trace.txt_vr_burst_time,93.952,1.937,-0.005
delay_trace.txt_ul_delay,9.324,0.401,0.033
delay_trace.txt_dl_delay,15.165,1.34,0.143
vrFragment_trace.txt_vr_frag_thput_mbps,0.211,1.526,0.48
vrFragment_trace.txt_vr_burst_thput_mbps,7.849,1.239,0.476
vrFragment_trace.txt_vr_frag_time,47.374,0.835,0.745
vrFragment_trace.txt_vr_burst_time,48.144,0.926,0.757
delay_trace.txt_ul_delay,10.47,0.472,0.061
delay_trace.txt_dl_delay,11.532,1.168,0.456
vrFragment_trace.txt_vr_frag_thput_mbps,0.203,1.429,0.508
vrFragment_trace.txt_vr_burst_thput_mbps,7.333,1.158,0.516
vrFragment_trace.txt_vr_frag_time,44.667,0.819,0.77
vrFragment_trace.txt_vr_burst_time,45.548,0.858,0.768
delay_trace.txt_ul_delay,9.583,0.44,0.065
delay_trace.txt_dl_delay,10.543,1.034,0.49
vrFragment_trace.txt_vr_frag_thput_mbps,0.19,1.131,0.537
vrFragment_trace.txt_vr_burst_thput_mbps,6.961,0.966,0.538
vrFragment_trace.txt_vr_frag_time,43.775,0.787,0.779
vrFragment_trace.txt_vr_burst_time,44.862,0.806,0.771
delay_trace.txt_ul_delay,9.466,0.436,0.077
delay_trace.txt_dl_delay,9.642,0.936,0.55
