vrFragment_trace.txt_vr_frag_thput_mbps,0.271,3.594,0.287
vrFragment_trace.txt_vr_burst_thput_mbps,5.659,0.752,0.67
vrFragment_trace.txt_vr_frag_time,52.119,0.524,0.711
vrFragment_trace.txt_vr_burst_time,59.507,0.589,0.671
delay_trace.txt_ul_delay,7.737,0.307,0.356
delay_trace.txt_dl_delay,11.35,0.773,0.407
vrFragment_trace.txt_vr_frag_thput_mbps,0.209,2.279,0.517
vrFragment_trace.txt_vr_burst_thput_mbps,5.459,0.739,0.688
vrFragment_trace.txt_vr_frag_time,36.923,0.528,0.82
vrFragment_trace.txt_vr_burst_time,39.558,0.52,0.819
delay_trace.txt_ul_delay,8.065,0.325,0.356
delay_trace.txt_dl_delay,6.311,0.451,0.763
vrFragment_trace.txt_vr_frag_thput_mbps,0.141,0.819,0.722
vrFragment_trace.txt_vr_burst_thput_mbps,4.429,0.564,0.776
vrFragment_trace.txt_vr_frag_time,30.06,0.411,0.882
vrFragment_trace.txt_vr_burst_time,31.107,0.41,0.873
delay_trace.txt_ul_delay,6.625,0.248,0.411
delay_trace.txt_dl_delay,5.602,0.411,0.813
vrFragment_trace.txt_vr_frag_thput_mbps,0.125,0.623,0.761
vrFragment_trace.txt_vr_burst_thput_mbps,4.267,0.561,0.787
vrFragment_trace.txt_vr_frag_time,29.181,0.385,0.885
vrFragment_trace.txt_vr_burst_time,29.998,0.399,0.881
delay_trace.txt_ul_delay,6.277,0.228,0.427
delay_trace.txt_dl_delay,5.652,0.432,0.812
