vrFragment_trace.txt_vr_frag_thput_mbps,0.173,2.972,0.698
vrFragment_trace.txt_vr_burst_thput_mbps,6.483,0.986,0.636
vrFragment_trace.txt_vr_frag_time,52.417,1.095,0.676
vrFragment_trace.txt_vr_burst_time,53.069,1.199,0.729
delay_trace.txt_dl_delay,12.175,1.127,0.463
vrFragment_trace.txt_vr_frag_thput_mbps,0.154,1.609,0.743
vrFragment_trace.txt_vr_burst_thput_mbps,5.985,1.087,0.695
vrFragment_trace.txt_vr_frag_time,40.345,0.623,0.818
vrFragment_trace.txt_vr_burst_time,39.638,0.641,0.842
delay_trace.txt_dl_delay,7.32,0.588,0.732
vrFragment_trace.txt_vr_frag_thput_mbps,0.161,1.707,0.716
vrFragment_trace.txt_vr_burst_thput_mbps,5.592,0.895,0.707
vrFragment_trace.txt_vr_frag_time,39.009,0.529,0.827
vrFragment_trace.txt_vr_burst_time,37.334,0.707,0.861
delay_trace.txt_dl_delay,5.64,0.415,0.823
vrFragment_trace.txt_vr_frag_thput_mbps,0.157,1.772,0.732
vrFragment_trace.txt_vr_burst_thput_mbps,5.615,0.848,0.699
vrFragment_trace.txt_vr_frag_time,35.745,0.517,0.849
vrFragment_trace.txt_vr_burst_time,37.128,0.545,0.857
delay_trace.txt_dl_delay,5.485,0.415,0.816
vrFragment_trace.txt_vr_frag_thput_mbps,0.145,1.26,0.741
vrFragment_trace.txt_vr_burst_thput_mbps,4.752,0.642,0.759
vrFragment_trace.txt_vr_frag_time,31.393,0.468,0.871
vrFragment_trace.txt_vr_burst_time,32.133,0.522,0.865
delay_trace.txt_dl_delay,5.793,0.471,0.805
vrFragment_trace.txt_vr_frag_thput_mbps,0.136,1.089,0.771
vrFragment_trace.txt_vr_burst_thput_mbps,4.604,0.62,0.768
vrFragment_trace.txt_vr_frag_time,30.436,0.458,0.875
vrFragment_trace.txt_vr_burst_time,31.042,0.483,0.872
delay_trace.txt_dl_delay,5.676,0.44,0.805
