vrFragment_trace.txt_vr_frag_thput_mbps,0.21,2.93,0.532
vrFragment_trace.txt_vr_burst_thput_mbps,7.163,1.284,0.605
vrFragment_trace.txt_vr_frag_time,58.392,1.417,0.591
vrFragment_trace.txt_vr_burst_time,57.441,1.586,0.64
delay_trace.txt_dl_delay,14.72,1.58,0.353
vrFragment_trace.txt_vr_frag_thput_mbps,0.205,2.814,0.573
vrFragment_trace.txt_vr_burst_thput_mbps,6.628,1.203,0.647
vrFragment_trace.txt_vr_frag_time,39.78,0.644,0.792
vrFragment_trace.txt_vr_burst_time,40.266,0.764,0.814
delay_trace.txt_dl_delay,11.545,1.26,0.519
vrFragment_trace.txt_vr_frag_thput_mbps,0.214,2.439,0.536
vrFragment_trace.txt_vr_burst_thput_mbps,6.275,1.053,0.665
vrFragment_trace.txt_vr_frag_time,37.681,0.601,0.821
vrFragment_trace.txt_vr_burst_time,37.596,0.716,0.845
delay_trace.txt_dl_delay,9.764,1.141,0.7
vrFragment_trace.txt_vr_frag_thput_mbps,0.2,2.736,0.621
vrFragment_trace.txt_vr_burst_thput_mbps,5.918,0.882,0.681
vrFragment_trace.txt_vr_frag_time,36.626,0.542,0.834
vrFragment_trace.txt_vr_burst_time,35.738,0.61,0.858
delay_trace.txt_dl_delay,6.462,0.571,0.796
vrFragment_trace.txt_vr_frag_thput_mbps,0.149,1.318,0.745
vrFragment_trace.txt_vr_burst_thput_mbps,4.839,0.713,0.759
vrFragment_trace.txt_vr_frag_time,30.897,0.454,0.869
vrFragment_trace.txt_vr_burst_time,31.404,0.512,0.865
delay_trace.txt_dl_delay,6.409,0.604,0.784
vrFragment_trace.txt_vr_frag_thput_mbps,0.144,1.196,0.76
vrFragment_trace.txt_vr_burst_thput_mbps,4.65,0.666,0.767
vrFragment_trace.txt_vr_frag_time,29.708,0.438,0.878
vrFragment_trace.txt_vr_burst_time,30.327,0.488,0.874
delay_trace.txt_dl_delay,6.119,0.513,0.788
