vrFragment_trace.txt_vr_frag_thput_mbps,0.187,2.194,0.62
vrFragment_trace.txt_vr_burst_thput_mbps,5.417,0.812,0.733
vrFragment_trace.txt_vr_frag_time,38.804,0.678,0.846
vrFragment_trace.txt_vr_burst_time,41.411,0.739,0.829
delay_trace.txt_dl_delay,10.941,1.062,0.602
vrFragment_trace.txt_vr_frag_thput_mbps,0.208,3.11,0.532
vrFragment_trace.txt_vr_burst_thput_mbps,5.046,0.765,0.751
vrFragment_trace.txt_vr_frag_time,33.411,0.566,0.88
vrFragment_trace.txt_vr_burst_time,34.231,0.578,0.881
delay_trace.txt_dl_delay,6.563,0.517,0.797
vrFragment_trace.txt_vr_frag_thput_mbps,0.201,1.778,0.524
vrFragment_trace.txt_vr_burst_thput_mbps,5.155,0.704,0.727
vrFragment_trace.txt_vr_frag_time,32.117,0.497,0.887
vrFragment_trace.txt_vr_burst_time,32.375,0.558,0.89
delay_trace.txt_dl_delay,5.734,0.385,0.804
vrFragment_trace.txt_vr_frag_thput_mbps,0.179,1.337,0.603
vrFragment_trace.txt_vr_burst_thput_mbps,5.123,0.708,0.734
vrFragment_trace.txt_vr_frag_time,31.79,0.487,0.883
vrFragment_trace.txt_vr_burst_time,34.482,0.518,0.871
delay_trace.txt_dl_delay,5.56,0.375,0.819
vrFragment_trace.txt_vr_frag_thput_mbps,0.15,1.123,0.718
vrFragment_trace.txt_vr_burst_thput_mbps,4.482,0.572,0.774
vrFragment_trace.txt_vr_frag_time,29.378,0.423,0.886
vrFragment_trace.txt_vr_burst_time,29.787,0.422,0.882
delay_trace.txt_dl_delay,5.591,0.417,0.813
vrFragment_trace.txt_vr_frag_thput_mbps,0.134,0.667,0.74
vrFragment_trace.txt_vr_burst_thput_mbps,4.289,0.547,0.785
vrFragment_trace.txt_vr_frag_time,28.39,0.407,0.891
vrFragment_trace.txt_vr_burst_time,29.233,0.432,0.886
delay_trace.txt_dl_delay,5.578,0.431,0.81
