vrFragment_trace.txt_vr_frag_thput_mbps,0.0003214685029892493,0.004848127784721819,0.9999987916550918
vrFragment_trace.txt_vr_burst_thput_mbps,0.000343403173453652,0.00011831477518512873,0.9999999990432853
vrFragment_trace.txt_vr_frag_time,0.0003457179779131862,9.446652604536394e-06,0.9999999999875815
vrFragment_trace.txt_vr_burst_time,0.00035024095319049483,8.573293636139088e-06,0.9999999999893454
delay_trace.txt_ul_delay,0.0003652872924803881,2.3194716062665975e-05,0.9999999992444516
delay_trace.txt_dl_delay,0.0003187228133185505,5.1686730735641274e-05,0.9999999998045509
vrFragment_trace.txt_vr_frag_thput_mbps,0.0008112791696525649,0.010286909639854576,0.9999931458559529
vrFragment_trace.txt_vr_burst_thput_mbps,0.03637942301743343,0.011915935371444614,0.9999889947929458
vrFragment_trace.txt_vr_frag_time,0.24248095195048516,0.006771421717058875,0.9999937757398133
vrFragment_trace.txt_vr_burst_time,0.27646224254173263,0.007869074908188738,0.9999919168062238
delay_trace.txt_ul_delay,0.07935139668509596,0.004978833567192333,0.9999828104412067
delay_trace.txt_dl_delay,0.039297133616190145,0.006739874301011777,0.999996416216861
vrFragment_trace.txt_vr_frag_thput_mbps,0.042653106268476654,0.2755197288361079,0.976868117345827
vrFragment_trace.txt_vr_burst_thput_mbps,1.5973029257419749,0.282909019439434,0.9762385619914995
vrFragment_trace.txt_vr_frag_time,9.611429522609887,0.2261594005128418,0.990188808313977
vrFragment_trace.txt_vr_burst_time,9.698647288283034,0.23310704790582806,0.9902264420392083
delay_trace.txt_ul_delay,2.0660949522936747,0.11486141537291976,0.9839529806899793
delay_trace.txt_dl_delay,1.3342661259398498,0.16750673785839312,0.9943998487383716
vrFragment_trace.txt_vr_frag_thput_mbps,0.058723169126182424,0.3470195909810669,0.9509276287198403
vrFragment_trace.txt_vr_burst_thput_mbps,2.284950489785489,0.357978768702582,0.946412781410234
vrFragment_trace.txt_vr_frag_time,14.89071776527751,0.28672415224452336,0.9817550262263639
vrFragment_trace.txt_vr_burst_time,15.260029011082702,0.29828140147442855,0.9811616219794389
delay_trace.txt_ul_delay,2.8761714924389725,0.15088046051454573,0.9540402342133772
delay_trace.txt_dl_delay,2.186291944655951,0.23581097938004547,0.9817142127715784
