vrFragment_trace.txt_vr_frag_thput_mbps,0.177,1.744,0.681
vrFragment_trace.txt_vr_burst_thput_mbps,4.927,0.872,0.768
vrFragment_trace.txt_vr_frag_time,42.433,0.552,0.84
vrFragment_trace.txt_vr_burst_time,47.05,0.614,0.783
delay_trace.txt_dl_delay,7.602,0.626,0.755
vrFragment_trace.txt_vr_frag_thput_mbps,0.202,1.907,0.538
vrFragment_trace.txt_vr_burst_thput_mbps,5.218,0.774,0.702
vrFragment_trace.txt_vr_frag_time,40.854,0.598,0.826
vrFragment_trace.txt_vr_burst_time,35.339,0.605,0.863
delay_trace.txt_dl_delay,5.155,0.322,0.86
vrFragment_trace.txt_vr_frag_thput_mbps,0.214,2.09,0.47
vrFragment_trace.txt_vr_burst_thput_mbps,5.243,0.77,0.7
vrFragment_trace.txt_vr_frag_time,37.639,0.585,0.839
vrFragment_trace.txt_vr_burst_time,34.18,0.586,0.872
delay_trace.txt_dl_delay,6.055,0.268,0.764
vrFragment_trace.txt_vr_frag_thput_mbps,0.186,1.837,0.592
vrFragment_trace.txt_vr_burst_thput_mbps,5.304,0.901,0.721
vrFragment_trace.txt_vr_frag_time,34.476,0.622,0.864
vrFragment_trace.txt_vr_burst_time,37.366,0.696,0.844
delay_trace.txt_dl_delay,6.193,0.291,0.751
vrFragment_trace.txt_vr_frag_thput_mbps,0.132,0.83,0.753
vrFragment_trace.txt_vr_burst_thput_mbps,4.073,0.493,0.807
vrFragment_trace.txt_vr_frag_time,27.843,0.424,0.902
vrFragment_trace.txt_vr_burst_time,28.313,0.47,0.898
delay_trace.txt_dl_delay,5.137,0.397,0.852
vrFragment_trace.txt_vr_frag_thput_mbps,0.117,0.686,0.781
vrFragment_trace.txt_vr_burst_thput_mbps,3.971,0.46,0.808
vrFragment_trace.txt_vr_frag_time,28.927,0.408,0.89
vrFragment_trace.txt_vr_burst_time,27.935,0.411,0.897
delay_trace.txt_dl_delay,5.134,0.423,0.853
