vrFragment_trace.txt_vr_frag_thput_mbps,0.145,1.605,0.781
vrFragment_trace.txt_vr_burst_thput_mbps,5.214,0.842,0.734
vrFragment_trace.txt_vr_frag_time,34.139,0.63,0.87
vrFragment_trace.txt_vr_burst_time,31.52,0.624,0.907
delay_trace.txt_dl_delay,7.669,0.727,0.721
vrFragment_trace.txt_vr_frag_thput_mbps,0.152,1.496,0.731
vrFragment_trace.txt_vr_burst_thput_mbps,4.578,0.811,0.789
vrFragment_trace.txt_vr_frag_time,24.118,0.498,0.949
vrFragment_trace.txt_vr_burst_time,28.716,0.521,0.927
delay_trace.txt_dl_delay,3.848,0.336,0.934
vrFragment_trace.txt_vr_frag_thput_mbps,0.141,1.283,0.757
vrFragment_trace.txt_vr_burst_thput_mbps,4.399,0.673,0.795
vrFragment_trace.txt_vr_frag_time,19.5,0.376,0.967
vrFragment_trace.txt_vr_burst_time,18.867,0.445,0.967
delay_trace.txt_dl_delay,2.766,0.193,0.959
vrFragment_trace.txt_vr_frag_thput_mbps,0.123,0.97,0.823
vrFragment_trace.txt_vr_burst_thput_mbps,3.834,0.533,0.824
vrFragment_trace.txt_vr_frag_time,19.417,0.291,0.97
vrFragment_trace.txt_vr_burst_time,17.172,0.324,0.969
delay_trace.txt_dl_delay,3.292,0.215,0.92
vrFragment_trace.txt_vr_frag_thput_mbps,0.078,0.729,0.921
vrFragment_trace.txt_vr_burst_thput_mbps,2.143,0.217,0.933
vrFragment_trace.txt_vr_frag_time,7.355,0.131,0.993
vrFragment_trace.txt_vr_burst_time,9.413,0.156,0.986
delay_trace.txt_dl_delay,2.457,0.152,0.955
vrFragment_trace.txt_vr_frag_thput_mbps,0.051,0.328,0.961
vrFragment_trace.txt_vr_burst_thput_mbps,2.045,0.196,0.939
vrFragment_trace.txt_vr_frag_time,7.967,0.124,0.992
vrFragment_trace.txt_vr_burst_time,9.687,0.137,0.985
delay_trace.txt_dl_delay,1.801,0.136,0.98
